date,port01,port02,port03,port04,port05,port06,port07,port08,port09,port10,portLS
1986-03-14,0.535329765689897,0.839803170924613,0.337570813195096,0.161545340284828,0.410080787397701,0.0310917226343386,1.25214274624852,0.817487250696208,0.177066170660177,-0.0509557883635814,-0.586285554053479
1986-03-17,-0.829534588784714,-0.536862369762076,-0.946114200658391,-0.296180158205202,-1.3942561664448,0.098299663913424,-1.34419650371049,-0.828487071526709,-1.19257447967957,-0.643351459638183,0.186183129146532
1986-03-18,0.772502146522843,0.745378872155924,0.72567083216183,0.654018920761332,1.41605624359022,0.298155102689803,0.222777250953944,0.547774568254559,-0.10362979308264,0.870428303338853,0.0979261568160095
1986-03-19,-0.493609476483625,0.108478462849457,0.0994784939533877,-0.00706477876888513,-0.184195529197782,0.0416364147675958,0.0722898692314856,0.123550687449899,-0.736128693014595,-0.722070088821687,-0.228460612338062
1986-03-20,-0.0193562064321529,0.824935853677846,0.342710792321832,0.292505144257577,0.889348316046471,0.773010091476652,0.425082525456566,0.51754315568186,0.764545447405154,0.0882956881721165,0.107651894604269
1986-03-21,1.1294813909124,0.480586280071862,0.960425099120744,0.358657164090742,0.333990174422343,-0.120356498086372,1.09321465544335,-0.1155234615521,0.820266421798094,0.138254485226495,-0.991226905685906
1986-03-24,-1.19140876338727,-1.01937376327801,-1.6759196572007,-0.536772337047547,-0.903414866578082,0.270805663920802,-0.538032448077525,-0.209085210494278,-0.876030276077345,-0.710379083398117,0.481029679989151
1986-03-25,-0.948566533018455,-0.22582428472725,-0.793098154075703,-1.2175194825735,0.353436600418206,0.0539127443811504,-0.491672434007835,-0.0461571734265175,0.104007709080161,-0.067843295668154,0.880723237350301
1986-03-26,0.618984518518927,0.404638654605694,1.1364539842783,0.55227582618926,0.637407682332634,0.75382642000725,0.635115804091404,1.52617078846855,0.498004991524675,0.467149237785669,-0.151835280733258
1986-03-27,-0.0989279069526256,0.513873892825447,0.313525033723026,0.944898206473635,0.104998021375917,1.3997320842208,0.741938608106148,1.02716810102475,0.598034679824362,0.725900899122125,0.82482880607475
1986-03-31,-0.0553475208520927,-0.603558473757849,-0.320183270865397,-0.125217613346121,-0.170836963185908,0.281338324042303,0.0580816823603332,0.239059758896294,0.529843228511272,0.492245979666962,0.547593500519055
1986-04-01,-0.843724137931034,-0.941610344827586,-0.364737931034483,-0.565810344827586,-1.17956551724138,-1.41683103448276,-1.03331724137931,-1.38036896551724,-1.50471034482759,-1.42710689655172,-0.58338275862069
1986-04-02,0.612190135522748,-0.530694439590889,0.405458477821832,-0.090017049353211,-0.168237152922371,-0.167326559300733,-0.653416242934142,0.385093123230379,-0.699401611895741,-0.609321853517889,-1.22151198904064
1986-04-03,-1.25337304279033,-0.425268977827187,-0.378163038982785,-0.0775405452596992,-0.3962832708463,-0.677246376730623,-0.8741349179831,-0.391250197671063,-0.773908591019646,-0.331618905727637,0.921754137062689
1986-04-04,-0.321951789606387,-1.46905451018339,0.116205988286217,-0.718234370962457,-1.60927661463937,-1.26905449317647,-1.03260630521324,-1.36473286091864,-1.15991095677256,-0.860995177575577,-0.53904338796919
1986-04-07,0.0494108328866039,-1.08849970017997,-0.566247691959519,-0.410013760263804,-0.471559434748213,-0.795338666007559,-0.649815342434253,-1.357586890953,-0.855058094879276,-1.03504253785766,-1.08445337074426
1986-04-08,0.152898184447515,2.36445799730736,0.880252176314768,1.58086269451668,1.30295442430028,1.37977872967364,1.75124761567237,2.26779657800436,2.39641569553202,2.20000245438122,2.04710426993371
1986-04-09,-0.628169831462853,0.459072372098777,-0.441410405050389,0.332210847490515,-0.0836070175136938,1.14364160357174,0.190515538408201,0.224994076290854,0.247697693733528,0.818472577066738,1.44664240852959
1986-04-10,0.0857869876120767,2.3776032354477,0.813859423362155,0.359557892958143,1.05735485410166,1.20496831155512,0.232116926101988,0.805688270902918,1.80120980962771,1.43533337744753,1.34954638983546
1986-04-11,0.842413571519624,0.648651767962023,0.0243863944776523,0.278508173323265,-0.195877899614113,0.163921045561314,1.22730207912396,0.105614295127286,-0.200318734568615,0.876026833084882,0.0336132615652581
1986-04-14,0.906072056650277,-0.257339036210779,-0.784846035036367,1.39249642368397,0.637631822539268,1.21394212878289,0.390533857408636,0.377683263654242,0.937002552835249,0.906347461482632,0.000275404832355441
1986-04-15,-0.293530388540482,-1.00260159590877,-0.339909732348691,-0.0501447051854045,-0.068265920702835,-0.539850613413184,0.647232131045134,0.562149793776291,-0.0848668406509595,0.0703957443931171,0.363926132933599
1986-04-16,1.36997517925337,2.20970994082797,0.79563277633636,1.52727018144508,0.569495375953959,2.06645022715298,0.958860804037338,1.49493503756885,1.83666448069428,1.22901997589386,-0.140955203359515
1986-04-17,-0.503131643403946,-0.317777249455158,0.242639384889279,0.683791147670453,1.3668884108274,0.758486802314836,0.403896739235798,0.228399097266671,-0.0726198639366249,1.94373714437547,2.44686878777941
1986-04-18,0.137413472668957,-0.090608051759599,0.0424102549578291,0.712206807554153,0.350736657267922,0.20483974977417,0.618097772975345,-0.0529758449400882,0.628258082972977,0.404919567452723,0.267506094783767
1986-04-21,-0.115166452160372,0.489265836947078,-0.0944619762388642,0.467220498746747,0.570099634461198,0.285791156494431,0.789984099081382,0.664280666395569,0.348012102660098,0.122035978303625,0.237202430463997
1986-04-22,-0.813137051753433,-0.956726413141027,-0.0305201086853626,-1.10686568605998,-0.284245159163945,-0.794005551538645,-0.674044660246133,-0.676217621728497,-1.10711779140237,-1.03292014667275,-0.219783094919317
1986-04-23,-0.0742530694600758,-1.0851244319217,-0.20836520660071,-0.191967161465083,-0.0860624314241869,-1.37601425032051,-0.401237456750374,-1.05088788232551,-0.976539422294806,-0.519083921540043,-0.444830852079967
1986-04-24,0.731285230634874,0.754780435304089,-0.120183792970007,0.533291904685156,0.443268684096696,0.682269995132971,0.366288521538989,0.117793759388472,0.0933069359087365,0.0800154943011528,-0.651269736333721
1986-04-25,0.525729178993134,0.298292589780814,0.295145493159203,0.238955040619309,0.212505250187562,0.241452194831294,0.0889002103546387,-0.297873530222293,-0.269924245148119,-0.471502381748416,-0.99723156074155
1986-04-28,-0.0406986589807311,-0.263459057798321,-0.0326428591525582,-0.0198555434886923,-0.401315591676892,-0.214584625087123,0.517209448746111,0.129198355223124,0.413368057977194,0.44396906883332,0.484667727814051
1986-04-29,0.092802933815947,-0.91757199857747,-0.518975635242009,-0.939956505072303,-0.727908556754515,-0.167565858955374,-0.631113872017559,-0.820989724132598,-1.43764491446123,-1.5182128993356,-1.61101583315155
1986-04-30,-1.74108536097835,-1.2374719985007,-1.38664290320466,-2.07905362884912,-1.33482872678351,-3.33893107396575,-1.45305126737753,-2.35629626474465,-1.73670859621052,-1.28401178429463,0.457073576683722
1986-05-01,-0.194303333333333,-1.23841,-0.06561,-0.08947,-0.46935,-0.857696666666667,-0.170593333333333,-0.41486,-0.523466666666667,0.385446666666667,0.57975
1986-05-02,0.723958081687989,1.49582844318998,-0.167213921810767,0.558348367841374,-0.00758719989269637,-0.151214421620424,0.167560605595773,-0.205793723082915,0.0611688601331771,0.112173889641506,-0.611784192046483
1986-05-05,0.583395269007094,0.601738984386382,0.411368120379485,1.34453308605621,0.945340379370007,0.540084894501799,0.0517231921819454,0.52333318414936,0.77598190268162,1.25030349097428,0.666908221967188
1986-05-06,-0.176810964843081,-0.329268550070286,0.623494210150123,-0.538760232981501,0.348731607668875,-0.381804058719822,0.228225407303446,0.0332485542035513,-0.0176917763191942,0.406318334090837,0.583129298933919
1986-05-07,-0.158720829231083,-0.0946651927358462,-0.044122788984854,-0.247453466521479,-0.129488797261655,-0.155918237788397,-0.312228519906522,-0.784425526394875,-0.770202714154969,-0.787104800681889,-0.628383971450806
1986-05-08,1.04528864150724,1.10965592176623,0.403773331817503,0.0905494021093693,1.06451728027835,0.645596525128354,0.391524738275634,0.472288413790399,0.367569116918326,0.269467542862087,-0.775821098645151
1986-05-09,0.655230553600912,-0.394452274333508,0.376418380655099,-0.000662020689025065,0.619582052780307,-0.179693786046086,0.477398105547342,0.130275982350803,-0.512457287825952,0.519277560692633,-0.135952992908279
1986-05-12,-0.0731807417924303,0.201160260813825,-0.152189973514823,-0.760775546799802,-0.81560412388296,-0.711993070548189,-0.0961429940384997,-0.594142710045559,-0.642291584112501,0.100213515978842,0.173394257771272
1986-05-13,-0.724540634931745,-0.110255400319718,-0.0776345294031074,-0.520943571177172,-0.133008977341105,-0.627432391902248,-0.484942009159296,-0.513342674845671,-0.505226172853422,-0.643889143829194,0.0806514911025518
1986-05-14,-0.28376693398619,0.103852490004067,0.353743040124944,0.0985703258507624,-0.112394063452424,0.477635407345974,-0.38717413602626,0.0462416395071688,0.0588539193822858,-0.565100725265835,-0.281333791279645
1986-05-15,-0.701634639257656,-0.610607887966712,-0.472203532894593,-1.25331519246526,-0.578796116661988,-0.976777204677083,-0.748190707404,-0.510877388388168,-0.850828861200112,-1.23983372939545,-0.538199090137795
1986-05-16,-0.488475155776616,-0.276713281415514,-0.58147895102103,0.051180074653039,-0.453583907272483,-0.201706564995691,-0.626640591333995,-0.0135847768802732,0.0239314045269237,-0.975636463956835,-0.487161308180219
1986-05-19,0.755889811913593,0.280209956803005,-0.345785538340681,-0.1751349938717,0.358951078680546,0.0628837519149559,-0.220831358584431,-0.423620817301188,0.418851185286952,-0.232491873338971,-0.988381685252565
1986-05-20,-0.117300889764035,0.359082602375783,0.306521508074734,0.101839992877053,0.334864733414287,0.260517288133342,0.644698544076024,0.974780539281673,0.832923434492884,1.44568344792898,1.56298433769301
1986-05-21,-0.710170452170945,-0.203031239459926,0.359847631573279,-0.153181407515142,0.381359406564369,0.759415821270684,0.690960424783854,-0.346778358090596,0.300565885237753,-0.473840307802281,0.236330144368664
1986-05-22,1.27247485024537,0.498763062308928,0.723930817951077,1.65816479062708,1.48567149843437,1.29889084790326,1.53554948003882,1.50395673529588,1.69648757014716,1.82957225698413,0.55709740673876
1986-05-23,0.326712950324161,0.688423114401719,0.136646206525363,0.986995396788054,0.610767942392999,0.231187617052548,0.598232008483265,0.480534690554701,0.331323847056367,1.39911270535369,1.07239975502953
1986-05-27,0.435169837526356,0.505700009608052,-0.0936600984342749,0.929876660380632,0.759477169739996,0.573062038480955,0.741948517088427,1.34916552601515,1.11723443192545,0.54759143464731,0.112421597120954
1986-05-28,-0.416875938936621,0.505827003003263,0.591745514888522,0.496767299192676,0.711540961264495,0.125717489601399,0.985479277164807,1.06802781459863,0.533908463224613,0.507024233448208,0.923900172384829
1986-05-29,0.0843322488472455,0.508979157592791,0.4377516609345,0.110323546179452,0.216400796775026,0.394206790551247,0.283528916591536,0.571759516370505,-0.0430670323474076,0.333284193746604,0.248951944899359
1986-05-30,0.226015658157515,0.705965760354653,0.202116618462395,0.392254494919793,0.594122332289935,0.0484748521663063,-0.0136356122234329,0.132659961124548,-0.0434592457763494,-0.262263704780931,-0.488279362938447
1986-06-02,-0.0596757575757575,-0.32913125,-0.110028125,-0.967975757575757,-0.306084375,-0.69281875,-0.686084848484849,-0.00744062500000005,-0.571203125,-0.657657575757576,-0.597981818181818
1986-06-03,0.188668014112179,-0.232860528261173,0.139229300125879,0.308047099661793,0.400792775464952,0.538750427697544,0.283420658260468,-0.650418419545529,0.774543122866033,-0.296181675081757,-0.484849689193936
1986-06-04,-0.737469920759079,-0.252349669244257,-0.359596491222072,0.527897162171423,-0.350101063900038,-0.812244564553289,-0.0758442773522803,-0.0398205518105249,-0.405547143904944,-1.41202656090218,-0.674556640143098
1986-06-05,0.713036450152217,0.392792818797376,-0.409573106809126,1.1142935744281,-0.714897317709692,-0.174640467752761,-0.292036589411495,-0.112988963110024,0.938424292474403,0.397052565444281,-0.315983884707936
1986-06-06,-0.364855271452477,-0.111984569369789,0.209929990923487,-0.349384904608676,-0.311087104301956,0.456930420668494,0.214014806601582,0.215255840949469,0.634239321110349,-0.528079056173714,-0.163223784721237
1986-06-09,-1.59932542426968,-2.46658820593469,-1.47095839978306,-1.79821140933113,-1.25199276688234,-1.82498931180104,-1.0940256874057,-1.19330535783638,-1.45173540335245,-2.82684561797026,-1.22752019370058
1986-06-10,-0.363603715628948,-0.246866166872546,-0.605530234272454,-0.0792825645570334,-0.41243878621854,-0.573480242613072,0.196420762051187,-0.159131610784771,-0.456576389331877,0.0216442344676217,0.38524795009657
1986-06-11,0.833521971634218,0.239591802560503,0.0661093967375435,1.53219632055655,0.592109354280832,0.340896055886594,0.321162415326896,0.534759779236584,0.552083873274084,1.22182152959898,0.388299557964757
1986-06-12,-0.42354507431703,0.627356893846344,0.00673711438146781,0.928400935899756,0.0622497210933335,0.448772258168074,0.859011232107043,-0.081077600755044,-0.011891839228549,0.343853142133539,0.767398216450569
1986-06-13,0.499913929459423,1.07146483817639,0.681410496648837,0.712909884748861,0.365087162205507,1.66711217270061,1.110873024133,1.5731795031527,1.30390190296269,1.0726989180822,0.572784988622777
1986-06-16,-0.401116785231813,-0.472511693277429,-0.727470733569221,-0.978397794775068,0.233569926055777,-0.473277280113905,0.0377332254501183,0.187557655058929,0.285835042636664,-0.671503229667213,-0.270386444435401
1986-06-17,-1.02142769973036,-0.421894403596169,-0.921233620499086,-0.820928449605555,-0.488506050849989,-0.980295504433805,-0.617462292623,-0.266915971332164,-0.750991876401032,-1.38093341357183,-0.359505713841466
1986-06-18,-0.144769649745666,-1.06607206596318,-0.539453856433803,0.842899147505267,-0.189010581775225,-0.781334001838761,-0.289794491952622,-0.544573204049316,-0.416395246654346,-0.538195418991218,-0.393425769245552
1986-06-19,-0.0221432204215146,-0.0759557268558143,-0.832652360837565,0.0357304259730282,-0.458116691850797,-0.264207334018615,-0.0954726902335896,0.0350312973032706,-0.367300379314549,0.276671321571359,0.298814541992873
1986-06-20,-0.222033021640987,-0.103182551594154,-0.0599596209545294,-0.314480083547742,0.141405826777312,-0.0890234209487568,-0.0974393898112091,-0.19352535850908,0.0645601436075363,-0.0122452685905853,0.209787753050402
1986-06-23,-0.724055670077865,-0.10119934048937,0.0881200320138837,-0.863888327167578,0.0216465038280455,-0.192079824609948,0.457136788147115,0.0789719896665744,-0.0988658485516956,0.000997920324781872,0.725053590402646
1986-06-24,0.299664743870676,-0.367061432300847,0.583942199205979,0.581698674308658,0.632414293624638,1.32142149547389,0.542542062737583,0.558798166863596,1.34349610253756,1.18205198380621,0.88238723993553
1986-06-25,-0.189371852149356,1.34111160696305,0.50584583317835,0.587658832925733,0.373289975995223,0.242837825507957,0.509252859420751,0.00196476944713019,0.55711302644346,0.879935492753014,1.06930734490237
1986-06-26,-0.150640163559421,-0.0828570279307968,-0.224158754870616,0.0684498229696904,0.00800874925867721,0.470196825110395,0.270189412504153,-0.459912187294065,0.0970574153322152,-0.0165841441355677,0.134056019423853
1986-06-27,0.68862732628764,0.256251579923405,0.169031938117341,0.435432407194933,0.327073503810018,0.479258589710988,-0.188055693615992,-0.0603330860005351,-0.34149433074838,1.25386664366839,0.565239317380752
1986-06-30,0.711183979454649,-0.0856121086671288,1.20243646780429,0.0141061706905526,0.481477083366463,0.377698209702434,0.940686221033326,0.388585215415322,0.418886779360327,0.889482999070328,0.178299019615679
